Date,Value
2012-10-12,60597.0
2012-10-15,73683.0
2012-10-16,81321.0
2012-10-17,78496.0
2012-10-18,76093.0
2012-10-19,74519.0
2012-10-22,72768.0
2012-10-23,72393.0
2012-10-24,71894.0
2012-10-25,71095.0
2012-10-26,69400.0
2012-10-29,70675.0
2012-10-30,71350.0
2012-10-31,71526.0
2012-11-01,71251.0
2012-11-02,71252.0
2012-11-05,71500.0
2012-11-06,71800.0
2012-11-07,72050.0
2012-11-08,71851.0
2012-11-09,71349.0
2012-11-12,71049.0
2012-11-13,69249.0
2012-11-14,71788.0
2012-11-15,70521.0
2012-11-16,78508.0
2012-11-19,77332.0
2012-11-20,74085.0
2012-11-21,68792.0
2012-11-22,66817.0
2012-11-23,63788.0
2012-11-26,61640.0
2012-11-27,61390.0
2012-11-28,60940.0
2012-11-29,59964.0
2012-11-30,59467.0
2012-12-03,59117.0
2012-12-04,59167.0
2012-12-05,60017.0
2012-12-06,57543.0
2012-12-07,57293.0
2012-12-10,56367.0
2012-12-11,56318.0
2012-12-12,56568.0
2012-12-13,57769.0
2012-12-14,54343.0
2012-12-17,57530.0
2012-12-18,63411.0
2012-12-19,63335.0
2012-12-20,62109.0
2012-12-21,61084.0
2012-12-24,60186.0
2012-12-25,58961.0
2012-12-26,59111.0
2012-12-27,61429.0
2012-12-28,61479.0
2012-12-31,64100.0
2013-01-04,64000.0
2013-01-07,64499.0
2013-01-08,65350.0
2013-01-09,65350.0
2013-01-10,65578.0
2013-01-11,66778.0
2013-01-14,69686.0
2013-01-15,74520.0
2013-01-16,77502.0
2013-01-17,76652.0
2013-01-18,74605.0
2013-01-21,71832.0
2013-01-22,70782.0
2013-01-23,69630.0
2013-01-24,68806.0
2013-01-25,67951.0
2013-01-28,67726.0
2013-01-29,67525.0
2013-01-30,67126.0
2013-01-31,70075.0
2013-02-01,69975.0
2013-02-04,70400.0
2013-02-05,70226.0
2013-02-06,70450.0
2013-02-07,73471.0
2013-02-08,78978.0
2013-02-16,78978.0
2013-02-17,78978.0
2013-02-18,85333.0
2013-02-19,86207.0
2013-02-20,85260.0
2013-02-21,84038.0
2013-02-22,83189.0
2013-02-25,83111.0
2013-02-26,80912.0
2013-02-27,81636.0
2013-02-28,81410.0
2013-03-01,81310.0
2013-03-04,80761.0
2013-03-05,80761.0
2013-03-06,82333.0
2013-03-07,85699.0
2013-03-08,86344.0
2013-03-11,84323.0
2013-03-12,82650.0
2013-03-13,84544.0
2013-03-14,83770.0
2013-03-15,86545.0
2013-03-18,85899.0
2013-03-19,84426.0
2013-03-20,82655.0
2013-03-21,79584.0
2013-03-22,78687.0
2013-03-25,77110.0
2013-03-26,75934.0
2013-03-27,75161.0
2013-03-28,74412.0
2013-03-29,74335.0
2013-04-01,72988.0
2013-04-02,70218.0
2013-04-03,68895.0
2013-04-08,63006.0
2013-04-09,62306.0
2013-04-10,61682.0
2013-04-11,60705.0
2013-04-12,60557.0
2013-04-15,64778.0
2013-04-16,67976.0
2013-04-17,67026.0
2013-04-18,66628.0
2013-04-19,66252.0
2013-04-22,65280.0
2013-04-23,64830.0
2013-04-24,64234.0
2013-04-25,64460.0
2013-04-26,64691.0
2013-05-02,64067.0
2013-05-03,63342.0
2013-05-06,62765.0
2013-05-07,62440.0
2013-05-08,62087.0
2013-05-09,61787.0
2013-05-10,61535.0
2013-05-13,61335.0
2013-05-14,60884.0
2013-05-15,63032.0
2013-05-16,63629.0
2013-05-17,63629.0
2013-05-20,62153.0
2013-05-21,59102.0
2013-05-22,57504.0
2013-05-23,56807.0
2013-05-24,55383.0
2013-05-27,54611.0
2013-05-28,54011.0
2013-05-29,51909.0
2013-05-30,52209.0
2013-05-31,52632.0
2013-06-03,54321.0
2013-06-04,54121.0
2013-06-05,54021.0
2013-06-06,54021.0
2013-06-07,53471.0
2013-06-13,52393.0
2013-06-14,53367.0
2013-06-17,55770.0
2013-06-18,59750.0
2013-06-19,59374.0
2013-06-20,57165.0
2013-06-21,57040.0
2013-06-24,56016.0
2013-06-25,54015.0
2013-06-26,54115.0
2013-06-27,54215.0
2013-06-28,53565.0
2013-07-01,53565.0
2013-07-02,53565.0
2013-07-03,53565.0
2013-07-04,53565.0
2013-07-05,53565.0
2013-07-08,53815.0
2013-07-09,53915.0
2013-07-10,53915.0
2013-07-11,53615.0
2013-07-12,53715.0
2013-07-15,55890.0
2013-07-16,62741.0
2013-07-17,62240.0
2013-07-18,62091.0
