Date,Value
2011-08-29,34134.0
2011-08-30,31774.0
2011-08-31,29808.0
2011-09-01,28964.0
2011-09-02,27101.0
2011-09-05,26183.0
2011-09-06,25286.0
2011-09-07,23523.0
2011-09-08,21835.0
2011-09-09,19726.0
2011-09-13,18633.0
2011-09-14,18037.0
2011-09-15,20449.0
2011-09-16,46498.0
2011-09-19,45432.0
2011-09-20,40785.0
2011-09-21,35249.0
2011-09-22,32270.0
2011-09-23,29490.0
2011-09-26,23199.0
2011-09-27,20496.0
2011-09-28,18702.0
2011-09-29,16441.0
2011-09-30,13586.0
2011-10-10,12369.0
2011-10-11,11372.0
2011-10-12,10974.0
2011-10-13,12143.0
2011-10-14,20784.0
2011-10-17,43213.0
2011-10-18,43213.0
2011-10-19,43188.0
2011-10-20,39232.0
2011-10-21,33839.0
2011-10-24,30903.0
2011-10-25,29461.0
2011-10-26,28097.0
2011-10-27,26532.0
2011-10-28,24095.0
2011-10-31,22673.0
2011-11-01,21502.0
2011-11-02,19662.0
2011-11-03,19067.0
2011-11-04,18494.0
2011-11-07,17773.0
2011-11-08,17549.0
2011-11-09,17474.0
2011-11-10,20267.0
2011-11-11,26064.0
2011-11-14,28887.0
2011-11-15,35899.0
2011-11-16,43724.0
2011-11-17,43452.0
2011-11-18,40583.0
2011-11-21,38069.0
2011-11-22,36027.0
2011-11-23,35032.0
2011-11-24,34161.0
2011-11-25,33712.0
2011-11-28,32295.0
2011-11-29,31896.0
2011-11-30,31624.0
2011-12-01,30551.0
2011-12-02,29854.0
2011-12-05,28885.0
2011-12-06,27270.0
2011-12-07,26051.0
2011-12-08,25258.0
2011-12-09,23941.0
2011-12-12,29312.0
2011-12-13,33391.0
2011-12-14,32719.0
2011-12-15,48238.0
2011-12-16,46618.0
2011-12-19,45344.0
2011-12-20,40898.0
2011-12-21,39358.0
2011-12-22,37994.0
2011-12-23,37349.0
2011-12-26,36703.0
2011-12-27,36154.0
2011-12-28,35136.0
2011-12-29,34665.0
2011-12-30,34496.0
2012-01-04,34074.0
2012-01-05,33304.0
2012-01-06,32831.0
2012-01-09,32354.0
2012-01-10,32261.0
2012-01-11,31789.0
2012-01-12,31714.0
2012-01-13,37345.0
2012-01-16,39952.0
2012-01-17,39952.0
2012-01-18,36577.0
2012-01-19,36353.0
2012-01-20,36353.0
2012-01-30,36353.0
2012-01-31,36255.0
2012-02-01,36404.0
2012-02-02,39535.0
2012-02-03,42809.0
2012-02-06,46871.0
2012-02-07,47347.0
2012-02-08,55363.0
2012-02-09,56144.0
2012-02-10,59502.0
2012-02-13,66519.0
2012-02-14,70689.0
2012-02-15,83180.0
2012-02-16,87751.0
2012-02-17,88053.0
2012-02-20,85195.0
2012-02-21,83875.0
2012-02-22,83825.0
2012-02-23,84997.0
2012-02-24,84997.0
2012-02-27,85868.0
2012-02-28,86195.0
2012-02-29,90435.0
2012-03-01,94005.0
2012-03-02,93904.0
2012-03-05,93705.0
2012-03-06,97021.0
2012-03-07,102690.0
2012-03-08,102715.0
2012-03-09,106085.0
2012-03-12,111090.0
2012-03-13,119769.0
2012-03-14,123969.0
2012-03-15,143201.0
2012-03-16,141510.0
2012-03-19,140984.0
2012-03-20,140190.0
2012-03-21,140261.0
2012-03-22,139641.0
2012-03-23,139466.0
2012-03-26,138720.0
2012-03-27,138671.0
2012-03-28,138496.0
2012-03-29,138097.0
2012-03-30,137798.0
2012-04-05,136627.0
2012-04-06,135252.0
2012-04-09,133805.0
2012-04-10,133532.0
2012-04-11,132959.0
2012-04-12,132109.0
2012-04-13,131613.0
2012-04-16,129814.0
2012-04-17,127517.0
2012-04-18,126847.0
2012-04-19,122760.0
2012-04-20,120130.0
2012-04-23,114603.0
2012-04-24,113233.0
2012-04-25,112410.0
2012-04-26,111959.0
2012-04-27,111335.0
2012-05-02,111010.0
2012-05-03,110810.0
2012-05-04,111928.0
2012-05-07,112577.0
2012-05-08,111133.0
2012-05-09,110481.0
2012-05-10,110727.0
2012-05-11,109454.0
2012-05-14,109609.0
2012-05-15,108660.0
2012-05-16,106470.0
2012-05-17,99226.0
2012-05-18,89226.0
2012-05-21,84525.0
2012-05-22,82724.0
2012-05-23,79933.0
2012-05-24,76958.0
2012-05-25,73098.0
2012-05-28,69900.0
2012-05-29,67752.0
2012-05-30,66356.0
2012-05-31,65459.0
2012-06-01,64885.0
2012-06-04,63837.0
2012-06-05,63513.0
2012-06-06,62813.0
2012-06-07,61614.0
2012-06-08,60512.0
2012-06-11,58435.0
2012-06-12,56957.0
2012-06-13,56680.0
2012-06-14,55628.0
2012-06-15,56151.0
2012-06-18,55474.0
2012-06-19,55198.0
2012-06-20,53213.0
2012-06-21,50735.0
2012-06-25,50710.0
2012-06-26,49158.0
2012-06-27,48485.0
2012-06-28,47833.0
2012-06-29,47508.0
2012-07-02,47458.0
2012-07-03,47259.0
2012-07-04,46706.0
2012-07-05,46531.0
2012-07-06,46006.0
2012-07-09,45981.0
2012-07-10,46006.0
2012-07-11,46157.0
2012-07-12,46530.0
2012-07-13,49329.0
2012-07-16,57288.0
2012-07-17,59291.0
2012-07-18,59042.0
2012-07-19,58267.0
2012-07-20,58193.0
2012-07-23,58368.0
2012-07-24,58243.0
2012-07-25,58144.0
2012-07-26,57920.0
2012-07-27,57920.0
2012-07-30,58896.0
2012-07-31,58896.0
2012-08-01,58896.0
2012-08-02,58845.0
2012-08-03,60147.0
2012-08-06,58672.0
2012-08-07,58047.0
2012-08-08,57997.0
2012-08-09,57997.0
2012-08-10,57251.0
2012-08-13,60583.0
2012-08-14,60583.0
2012-08-15,64502.0
2012-08-16,65104.0
2012-08-17,64979.0
2012-08-20,64728.0
2012-08-21,64280.0
2012-08-22,64280.0
2012-08-23,64204.0
2012-08-24,64154.0
2012-08-27,64154.0
2012-08-28,63953.0
2012-08-29,64951.0
2012-08-30,64951.0
2012-08-31,64951.0
2012-09-03,64951.0
2012-09-04,64951.0
2012-09-05,64951.0
2012-09-06,66270.0
2012-09-07,69627.0
2012-09-10,72136.0
2012-09-11,75277.0
2012-09-12,80043.0
2012-09-13,86531.0
2012-09-14,93456.0
2012-09-17,122538.0
2012-09-18,123088.0
2012-09-19,123088.0
2012-09-20,122664.0
2012-09-21,117490.0
2012-09-24,115585.0
2012-09-25,115258.0
2012-09-26,114735.0
2012-09-27,114735.0
2012-09-28,114586.0
2012-10-08,114586.0
2012-10-09,114816.0
2012-10-10,114617.0
2012-10-11,114465.0
2012-10-12,114997.0
2012-10-15,143171.0
2012-10-16,149785.0
2012-10-17,149410.0
2012-10-18,147986.0
2012-10-19,147416.0
2012-10-22,145618.0
2012-10-23,144672.0
2012-10-24,144423.0
2012-10-25,150457.0
2012-10-26,137691.0
2012-10-29,138644.0
2012-10-30,138817.0
2012-10-31,138619.0
2012-11-01,138520.0
2012-11-02,138197.0
2012-11-05,139147.0
2012-11-06,139999.0
2012-11-07,140225.0
2012-11-08,141748.0
2012-11-09,145316.0
2012-11-12,148350.0
2012-11-13,148476.0
2012-11-14,147881.0
2012-11-15,153821.0
2012-11-16,160743.0
2012-11-19,159745.0
2012-11-20,159320.0
2012-11-21,162204.0
2012-11-22,161531.0
2012-11-23,163579.0
2012-11-26,163033.0
2012-11-27,163438.0
2012-11-28,163538.0
2012-11-29,165477.0
2012-11-30,165676.0
2012-12-03,165676.0
2012-12-04,165852.0
2012-12-05,165076.0
2012-12-06,165224.0
2012-12-07,167182.0
2012-12-10,162814.0
2012-12-11,161517.0
2012-12-12,161096.0
2012-12-13,164287.0
2012-12-14,173814.0
2012-12-17,191857.0
2012-12-18,189402.0
2012-12-19,189279.0
2012-12-20,186761.0
2012-12-21,183622.0
2012-12-24,179638.0
2012-12-25,179635.0
2012-12-26,178014.0
2012-12-27,176894.0
2012-12-28,175752.0
2012-12-31,174355.0
2013-01-04,173531.0
2013-01-07,174056.0
2013-01-08,173807.0
2013-01-09,171590.0
2013-01-10,169718.0
2013-01-11,185466.0
2013-01-14,183075.0
2013-01-15,187128.0
2013-01-16,186528.0
2013-01-17,185956.0
2013-01-18,184930.0
2013-01-21,183713.0
2013-01-22,182987.0
2013-01-23,182709.0
2013-01-24,183561.0
2013-01-25,184186.0
2013-01-28,184611.0
2013-01-29,184237.0
2013-01-30,184136.0
2013-01-31,185653.0
2013-02-01,185604.0
2013-02-04,187891.0
2013-02-05,187989.0
2013-02-06,189713.0
2013-02-07,189663.0
2013-02-08,190509.0
2013-02-16,190509.0
2013-02-17,190509.0
2013-02-18,204875.0
2013-02-19,210176.0
2013-02-20,211720.0
2013-02-21,211423.0
2013-02-22,212099.0
2013-02-25,213474.0
2013-02-26,214720.0
2013-02-27,215148.0
2013-02-28,216621.0
2013-03-01,218368.0
2013-03-04,219319.0
2013-03-05,219471.0
2013-03-06,220968.0
2013-03-07,221145.0
2013-03-08,228585.0
2013-03-11,232827.0
2013-03-12,236120.0
2013-03-13,238201.0
2013-03-14,253611.0
2013-03-15,258027.0
2013-03-18,260306.0
2013-03-19,260281.0
2013-03-20,259284.0
2013-03-21,258434.0
2013-03-22,258108.0
2013-03-25,257756.0
2013-03-26,257656.0
2013-03-27,258576.0
2013-03-28,258255.0
2013-03-29,258504.0
2013-04-01,257649.0
2013-04-02,257080.0
2013-04-03,256783.0
2013-04-08,257082.0
2013-04-09,261694.0
2013-04-10,261520.0
2013-04-11,262349.0
2013-04-12,262222.0
2013-04-15,263648.0
2013-04-16,265704.0
2013-04-17,262736.0
2013-04-18,261741.0
2013-04-19,261365.0
2013-04-22,260540.0
2013-04-23,260315.0
2013-04-24,260315.0
2013-04-25,259468.0
2013-04-26,259295.0
2013-05-02,260835.0
2013-05-03,260112.0
2013-05-06,261169.0
2013-05-07,266614.0
2013-05-08,266068.0
2013-05-09,265520.0
2013-05-10,266077.0
2013-05-13,262165.0
2013-05-14,261870.0
2013-05-15,261527.0
2013-05-16,260733.0
2013-05-17,260459.0
2013-05-20,257263.0
2013-05-21,253815.0
2013-05-22,250222.0
2013-05-23,246299.0
2013-05-24,244973.0
2013-05-27,244173.0
2013-05-28,243622.0
2013-05-29,243025.0
2013-05-30,246890.0
2013-05-31,246740.0
2013-06-03,245947.0
2013-06-04,245017.0
2013-06-05,243495.0
2013-06-06,241555.0
2013-06-07,234411.0
2013-06-13,224113.0
2013-06-14,219373.0
2013-06-17,214129.0
2013-06-18,209358.0
2013-06-19,206233.0
2013-06-20,204159.0
2013-06-21,202342.0
2013-06-24,195811.0
2013-06-25,186803.0
2013-06-26,185428.0
2013-06-27,182926.0
2013-06-28,182528.0
2013-07-01,180771.0
2013-07-02,179398.0
2013-07-03,176406.0
2013-07-04,174860.0
2013-07-05,172567.0
2013-07-08,165790.0
2013-07-09,159523.0
2013-07-10,155735.0
2013-07-11,154207.0
2013-07-12,150212.0
2013-07-15,146988.0
2013-07-16,144298.0
2013-07-17,142352.0
2013-07-18,138937.0
2013-07-19,136061.0
